,word,language,documents
309,fwlkomen,da,AM08-0072_127r.org
310,fwlkommælig,da,NKS08-0045_120v.org
311,fwllælige,da,AM04-0784_300r.org
312,fwnden,da,AM04-0782_216v.org
313,fyck,da,AM04-0782_001r.org
314,fyguren,gml,AM08-0073_228r.org
315,fylger,da,AM04-0784_080r.org
316,fylligher,da,AM04-0782_001r.org
317,fylt,da,AM08-0075_063r.org Lund-0035_064v.org Lund-0035_023v.org
318,fyltæ,da,Lund-0035_064v.org
319,fynnæ,da,Thott04-0553_021r-2.org
320,fyretiwge,da,AM04-0789_001r.org
321,fyrst,da,Lund-0035_064v.org Holm-A-0042_095v.org AM12-0420_026r.org
322,fyrsta,da,GKS04-1613_161r.org
323,fyrste,da,AM12-0420_026r.org
324,fædre,da,AM08-0075_063r.org
325,fæm,da,Holm-A-0042_055v.org Holm-A-0042_053r.org Thott04-0553_021v.org Lund-0035_038v.org
326,fæmte,da,Lund-0035_038v.org
327,fæmtte,da,Holm-A-0042_053r.org
328,fæmtwsin,da,AM04-0789_001r.org
329,fæmtæ,da,AM04-0789_002v.org
330,fænxell,da,AM04-0789_002v.org
331,færdh,da,Lund-0035_064v.org
332,færmælssæ,da,NKS08-0045_120v.org
333,fæste,da,AM04-0789_001r.org
334,fææ,da,NKS08-0045_120v.org
335,fød,da,AM04-0784_092r.org AM04-0784_080r.org
336,fødder,da,AM04-0789_001r.org AM08-0079Ieta_001r.org
337,føddæ,da,GKS04-1613_161r.org
338,føde,da,AM04-0789_001r.org AM04-0784_080r.org
339,fødellsse,da,AM04-0782_001r.org AM04-0784_080r.org
340,fødelse,da,Thott04-0553_125v.org
341,fødh,da,AM04-0782_001r.org
342,fødhe,da,AM08-0072_128r.org AM08-0072_128v.org AM04-0782_001r.org Thott04-0553_020v.org
343,fødher,da,AM04-0782_001r.org AM04-0784_080r.org
344,fødhæ,da,AM08-0070_247r_m.org
345,fødilse,da,AM12-0420_026r.org
346,fødilsæ,da,Lund-0035_064v.org Holm-A-0042_095v.org
347,fødis,da,AM04-0782_001r.org AM04-0784_080r.org
348,fødsels,da,GKS04-1615_009r.org
349,føle,da,Lund-0035_023v.org
350,følge,da,AM04-0789_001r.org
351,følger,da,AM04-0782_216v.org
352,før,da,AM04-0782_216v.org AM04-0789_001r.org AM04-0782_001r.org Thott04-0553_125v.org AM04-0784_080r.org
353,førde,da,Thott04-0553_125v.org Holm-A-0042_095v.org AM12-0420_026r.org
354,førdhæ,da,Lund-0035_064v.org
355,førdæ,da,Thott04-0553_125v.org
356,førre,da,AM04-0789_001r.org AM12-0420_026r.org
357,førræ,da,Lund-0035_064v.org
358,først,da,AM04-0789_001r.org Thott04-0553_125v.org Kalmar-0033_139v.org
359,første,da,AM04-0782_001r.org GKS04-1615_009r.org AM04-0789_002v.org Thott04-0553_125v.org AM08-0075_009r.org
360,førsthe,da,AM04-0782_001r.org AM04-0784_080r.org
361,førstæ,da,AM04-0782_001r.org AM04-0784_080r.org
362,føthis,da,AM08-0072_128r.org AM08-0072_128v.org
363,føør,da,Holm-A-0042_055v.org
