,word,language,documents
227,geschee,gml,Beinecke-0218_127r.org
228,geschenket,gml,UBB-C496_019v.org
229,geschey,other,Guelf08-6114Aug_181r.org
230,geschop,gml,UUB-C496_095r.org
231,geschreben,gml,Koln-W52_167r.org
232,geschreuen,gml,AM08-0073_013r.org
233,geschynet,gml,AM12-0417_063r.org
234,gescicket,gml,AM12-0417_073v.org
235,gescreuen,gml,UUB-C496_003r.org AM12-0417_073v.org
236,gescreven,gml,Beinecke-0218_127r.org
237,gesecht,gml,AM08-0073_082v.org AM08-0073_071r.org
238,geseen,gml,AM12-0417_001r.org AM08-0073_237v.org AM12-0417_073v.org
239,geseet,gml,AM08-0073_099r.org AM12-0417_063r.org
240,geset,gml,AM12-0417_063r.org
241,geseth,gml,AM08-0073_099r.org
242,gesetten,gml,AM08-0073_077r.org
243,gesettes,gml,AM08-0073_099r.org AM12-0417_063r.org
244,gesettet,gml,NKS08-0045_194r.org
245,gesichte,gml,AM08-0073_109r.org
246,geslagen,gml,AM08-0073_013r.org
247,geslechte,gml,AM08-0073_099r.org Beschauwing_009.org AM12-0417_063r.org
248,gesloten,gml,AM08-0073_099r.org AM12-0417_050r.org
249,gesneden,gml,AM08-0073_099r.org
250,gespraken,gml,AM12-0417_001r.org GKS08-3423_211r.org AM08-0073_013r.org
251,gesproken,gml,Gott-Theol242f_103r.org AM08-0073_237v.org AM08-0073_109r.org
252,gesproken,other,Guelf08-6114Aug_181r.org
253,gest,gml,GKS08-3423_211r.org GKS08-3423_103v.org GKS08-3423_071v.org GKS08-3423_109v.org GKS08-3423_111r2.org
254,gestalt,gml,Beinecke-0218_157r.org
255,gestarket,gml,AM08-0073_054v.org
256,geste,gml,GKS08-3423_103v.org AM08-0070_003r.org AM08-0073_055r.org AM08-0073_054v.org GKS08-3423_111r2.org
257,gestedeget,gml,AM08-0073_013r.org
258,gestediget,gml,AM12-0417_073v.org
259,gestedighet,gml,AM08-0070_003r.org
260,gesten,gml,AM08-0073_044r.org
261,gestes,gml,GKS08-3423_111r2.org
262,gesthe,da,AM12-0421_030r.org
263,gestich,gml,AM08-0073_044r.org
264,gestoruen,gml,UUB-C496_091v.org
265,gestucket,gml,AM12-0417_073v.org AM08-0073_013r.org
266,gesund,gml,AM08-0070_064r.org
267,gesundeget,gml,AM08-0073_013r.org
268,gesundiget,gml,AM08-0073_013r.org UUB-C496_001r.org
269,gesundyghet,gml,GKS08-3487_001r.org
270,gesunt,gml,AM12-0417_073v.org
271,geswaren,gml,AM12-0417_050r.org
272,geswaret,gml,AM08-0073_013r.org
273,gesweghen,gml,AM12-0417_073v.org
274,get,gml,AM08-0073_099r.org AM08-0073_080r.org
275,getekent,gml,AM08-0070_003r.org
276,getelet,gml,AM08-0073_077r.org AM08-0073_099r.org AM08-0073_055r.org AM12-0417_063r.org
277,getendes,gml,GKS08-3423_211r.org
278,getest,gml,AM08-0073_013r.org
279,getogen,gml,UUB-C496_091v.org AM08-0073_080r.org UBB-C496_019v.org
