,word,language,documents
253,bekennet,gml,AM08-0073_055r.org
254,bekere,gml,AM08-0073_088v.org AM08-0073_013r.org
255,bekerede,gml,AM08-0073_077r.org
256,bekeren,gml,AM08-0073_013r.org
257,bekeret,gml,AM08-0073_044r.org Arndes1487_265r.org
258,bekerme,gml,AM08-0073_013r.org
259,bekert,gml,AM12-0417_073v.org
260,bekiende,da,Holm-A-0042_095v.org AM12-0420_026r.org
261,bekiænde,da,Lund-0035_064v.org
262,bekiændæ,da,Lund-0035_064v.org
263,beklagedest,gml,GKS08-3423_211r.org
264,bekoreden,gml,AM08-0070_003r.org AM08-0073_044r.org
265,bekoren,gml,AM08-0073_109r.org
266,bekoringe,gml,AM08-0073_109r.org AM08-0073_044r.org
267,bekraftich,gml,AM08-0073_109r.org
268,bekummernisse,gml,Beschauwing_009.org
269,bekænde,da,Thott04-0553_125v.org
270,bekændis,da,Thott04-0553_125v.org
271,bekænth,da,NKS08-0045_120v.org
272,beledet,gml,GKS08-3487_001r.org
273,beledhe,da,Thott04-0553_125v.org
274,belegen,gml,GKS08-3487_104v.org
275,beleuet,gml,Arndes1487_265r.org GKS08-3487_001r.org
276,beleuynghe,gml,GKS08-3487_001r.org
277,belligæ,da,GKS04-1613_161r.org
278,belustynghe,gml,GKS08-3423_211r.org
279,belædhæ,da,AM12-0420_026r.org
280,ben,da,AM04-0782_216v.org
281,bende,gml,AM08-0073_082v.org AM08-0070_003r.org UUB-C496_002r.org NKS08-0045_174r.org
282,benden,gml,AM08-0073_109r.org Speghel_R1r.org GKS08-3487_104v.org AM04-0782_091r.org
283,bendyet,gml,AM08-0073_054v.org
284,bene,gml,AM08-0073_067r.org AM08-0073_013r.org AM08-0073_054v.org
285,benedet,gml,AM08-0073_109r.org
286,benedicamus,other,Kalmar-0033_037v.org
287,benedicat,gml,GKS08-3487_104v.org
288,benedice,gml,AM08-0073_054v.org
289,benedicite,gml,AM08-0073_109r.org
290,benedictamus,gml,AM08-0073_109r.org
291,benedictus,gml,AM12-0417_001r.org AM08-0073_109r.org AM08-0073_013r.org AM08-0073_054v.org
292,benedid,da,Lund-0035_064v.org
293,benedide,gml,UBB-C496_019v.org
294,benedide,da,Holm-A-0042_055v.org Thott04-0553_021r.org AM08-0075_063r.org Holm-A-0042_095v.org AM12-0420_026r.org
295,benediden,gml,AM08-0070_003r.org UBB-C496_019v.org
296,benedidiæ,da,AM04-0784_092r.org
297,benedidæ,da,NKS08-0045_120v.org Lund-0035_064v.org Holm-A-0042_095v.org
298,benedie,gml,AM08-0073_109r.org AM08-0073_054v.org
299,benediede,gml,AM12-0417_050r.org
300,benediedhen,gml,GKS08-3487_009v.org
301,benedien,gml,AM12-0417_001r.org AM08-0073_109r.org AM08-0073_080r.org AM08-0073_055r.org
302,benediet,gml,AM08-0073_077r.org Koln-W52_167r.org AM08-0073_109r.org AM08-0073_082v.org AM12-0417_050r.org Guelf-1155Helmst_308v.org Hamburg-CodConv-6_002r.org AM08-0073_088v.org UUB-C496_095r.org AM08-0073_054v.org
303,benediet,da,Thott04-0553_125v.org
304,benedigede,gml,Guelf-1025Novi_065r.org
305,benediginghe,gml,AM08-0070_003r.org
306,benedijt,da,AM12-0420_026r.org
307,benedyde,gml,GKS08-3487_104v.org
308,benedye,gml,AM08-0073_077r.org UUB-C496_002r.org AM08-0073_044r.org AM08-0073_054v.org
309,benedyede,gml,GKS08-3423_111r2.org
310,benedyeden,gml,GKS08-3423_111r2.org
311,benedyen,gml,AM08-0073_044r.org
312,benedyet,gml,AM08-0073_044r.org AM08-0073_054v.org
313,benelaudate,gml,AM08-0073_054v.org
314,benende,gml,AM08-0073_165v.org
315,benomede,gml,GKS08-3487_009v.org
316,benædidæ,da,NKS08-0045_120v.org
317,bequeme,gml,GKS08-3423_211r.org AM08-0070_003r.org UUB-C496_002r.org
318,berch,gml,AM08-0070_003r.org AM08-0073_044r.org
319,bere,da,AM12-0421_030r.org
320,berede,gml,AM08-0073_044r.org
321,beredede,gml,Guelf-1155Helmst_308v.org Guelf-1025Novi_230r.org
322,bereden,gml,AM08-0073_054v.org
