,word,language,documents
205,regneret,gml,AM12-0417_001r.org AM08-0073_088v.org AM08-0070_001r.org AM08-0073_054v.org NKS08-0045_166r.org
206,regnæth,da,AM04-0782_001r.org AM04-0784_080r.org
207,regulen,gml,AM08-0070_001r.org
208,reine,gml,AM12-0417_050r.org
209,reinghet,gml,AM08-0073_099r.org
210,rekenst,gml,AM08-0073_044r.org
211,rekynghe,gml,GKS08-3487_001r.org
212,remisse,gml,AM08-0073_013r.org
213,ren,gml,AM08-0073_044r.org
214,rene,gml,AM12-0417_073v.org
215,rene,da,AM04-0789_001r.org
216,renege,gml,AM08-0073_013r.org
217,renerest,gml,AM08-0073_109r.org
218,rengneret,gml,GKS08-3423_211r.org
219,renighen,gml,AM08-0073_109r.org
220,renlighet,da,Holm-A-0042_055v.org
221,renniinge,gml,AM08-0073_109r.org
222,rep,gml,AM08-0070_064r.org AM08-0070_003r.org NKS08-0045_174r.org AM12-0417_073v.org AM08-0073_013r.org UBB-C496_019v.org
223,rep,other,AM08-0070_254r.org
224,repen,gml,GKS08-3423_211r.org UBB-C496_019v.org
225,rese,gml,AM08-0073_044r.org GKS08-3423_111r2.org
226,respexit,other,Holm-A-0042_032r.org Kalmar-0033_037v.org
227,responsorium,gml,AM08-0073_077r.org AM08-0070_003r.org AM08-0073_071r.org AM08-0073_044r.org AM08-0073_080r.org AM08-0073_074v.org
228,resurgentis,da,AM08-0070_247r_m.org
229,ret,gml,AM08-0073_077r.org
230,ret,da,Holm-A-0042_055v.org
231,reten,gml,GKS08-3423_211r.org
232,retferdig,da,AM04-0782_216v.org
233,reth,da,Holm-A-0042_055v.org NKS08-0045_120v.org AM04-0789_002v.org AM08-0075_009r.org
234,rethuisæ,da,NKS08-0045_120v.org
235,rethwiisshed,da,NKS08-0045_120v.org
236,rette,da,Holm-A-0042_052v.org Holm-A-0042_053r.org
237,retwiisshed,da,NKS08-0045_120v.org
238,reyne,gml,UUB-C496_091v.org AM12-0417_001r.org AM08-0073_099r.org AM08-0073_082v.org AM08-0073_093r.org AM08-0073_013r.org Arndes1487_265r.org AM08-0073_054v.org GKS08-3487_001r.org AM12-0417_063r.org
239,reynegest,gml,GKS08-3423_001r.org
240,reyneget,gml,AM08-0073_044r.org
241,reyneghe,gml,AM08-0073_044r.org AM08-0073_013r.org
242,reyneghen,gml,AM08-0073_054v.org
243,reynen,gml,AM12-0417_001r.org GKS08-3423_211r.org Speghel_R1r.org AM08-0073_136v.org GKS08-3423_111r2.org GKS08-3487_001r.org AM04-0782_091r.org
244,reyner,gml,Speghel_R1r.org AM04-0782_091r.org
245,reynes,gml,AM08-0073_044r.org
246,reynige,gml,AM12-0417_073v.org
247,reynigen,gml,UUB-C496_002r.org
248,reynighe,gml,AM12-0417_001r.org Speghel_R1r.org
249,reynigher,gml,AM12-0417_001r.org
250,reynighet,gml,AM12-0417_050r.org AM12-0417_063r.org
251,reynikeit,gml,AM08-0073_074v.org
252,reynyge,gml,AM04-0782_091r.org
253,reyt,gml,AM08-0073_099r.org
254,ria,gml,AM08-0073_055r.org
255,ribben,gml,UBB-C496_019v.org
256,rich,gml,AM08-0073_054v.org
257,richt,gml,AM08-0073_228r.org
258,richte,gml,AM12-0417_001r.org AM08-0073_165v.org AM08-0073_082v.org AM08-0073_071r.org Speghel_R1r.org AM08-0073_044r.org UBB-C496_019v.org
259,richtede,gml,AM08-0073_054v.org
260,richten,gml,AM12-0417_001r.org AM08-0073_082v.org
261,richtende,gml,AM08-0073_109r.org AM08-0070_001r.org AM12-0417_073v.org AM08-0073_013r.org AM08-0073_136v.org
262,richtere,gml,AM08-0073_044r.org AM08-0073_054v.org UBB-C496_019v.org
263,richtes,gml,AM12-0417_050r.org AM08-0073_055r.org
264,richtest,gml,AM08-0073_013r.org
265,richtet,gml,AM08-0073_082v.org
266,richtich,gml,Speghel_R1r.org
267,richtwerdigen,gml,AM08-0073_228r.org
268,ricke,gml,Gott-Theol242f_103r.org
269,rickes,gml,Gott-Theol242f_103r.org
270,riddere,gml,AM08-0073_013r.org
271,righe,da,GKS04-1615_019r.org AM08-0075_063r.org
272,righten,gml,AM08-0070_003r.org
273,rigæ,da,Lund-0035_023v.org
274,riis,gml,AM04-0782_091r.org
275,rijs,gml,Speghel_R1r.org
276,rike,gml,UUB-C496_091v.org AM12-0417_001r.org AM08-0073_109r.org AM08-0073_082v.org AM12-0417_050r.org AM08-0073_044r.org AM08-0073_087r.org
277,rikedom,gml,GKS08-3423_202v.org
